0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.363667637163018420e-02,2.961831804871500017e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.035476955606084715e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.443590948373509431e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.585813412986751325e-02,3.087520871265197475e-01,0.000000000000000000e+00,7.794526064958928746e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.349523421964542003e-01,5.993902234379063776e-01
0.000000000000000000e+00,0.000000000000000000e+00,7.835356133005546564e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.011246360638681674e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.113020523061174938e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,6.797477408690836276e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.188011293556967052e-01,2.484624485035617433e-02,2.762013038772307971e-01,7.592316018224075889e-03,0.000000000000000000e+00,6.324570198769958740e-01,2.506670414404739144e-01,0.000000000000000000e+00,6.528888348170460709e-01,7.091384677344922949e-01,2.684642524521114737e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.786876064539405617e-01,0.000000000000000000e+00,1.276534824597467810e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.935605329619157211e-01,2.136210701190606118e-02
0.000000000000000000e+00,9.409133433459470064e-01,7.670945101230880470e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.180776620826796020e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.060593792738897312e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.233279914081705952e-02,0.000000000000000000e+00
0.000000000000000000e+00,8.016537593448730403e-01,1.215882298649975241e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.198862253844927733e-04,4.538828943725195519e-01,0.000000000000000000e+00,7.205306125873656414e-04,0.000000000000000000e+00,2.852755846051869952e-04,0.000000000000000000e+00,0.000000000000000000e+00,9.939588699730665944e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.036053799619073290e-01,9.374134733980516998e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.302692078568252199e-01,3.327865551295067052e-03,7.138916624015169410e-02,1.874921339452774172e-01,4.866077796330013361e-01,2.311550304993161831e-01,5.169466282943037394e-02,8.900073836033662866e-01,4.268016411736573479e-02,3.709463597996358608e-01,1.671473700108236926e-01,0.000000000000000000e+00,1.620533129724876786e-01,1.194906152723123199e-01,1.402255355210055201e-03,1.690152958056098664e-02,6.146556136361729372e-01,0.000000000000000000e+00,1.026771855046441223e-01,2.071583195589974946e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.315918587382428617e+00,0.000000000000000000e+00
4.383584487720564304e-01,5.768440129884295706e-03,1.737894666185613723e-01,4.052004060981851397e-01,0.000000000000000000e+00,2.508904373945948785e-01,2.488819714220988095e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.478820385457657705e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.855671530335701924e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.005260817398454520e-01,0.000000000000000000e+00,3.031053086430111551e-02,9.903887299363164573e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.247669550187526972e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.817658558687060948e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.345695275332891344e-04,0.000000000000000000e+00
7.895389862648196644e-01,4.790249028804443587e-01,1.267462641484104202e-01,4.756299136621833790e-01,0.000000000000000000e+00,9.401760318166181296e-01,1.221073894766871171e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.388604079440859618e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.122653818078081650e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.949690811609038066e-01,0.000000000000000000e+00
3.342234211254960924e-02,4.255220962721193573e-02,6.950026429943867434e-02,1.761996257855566591e-03,1.114662955287247348e+00,3.277627681800256848e-02,1.621172902175645747e-01,0.000000000000000000e+00,2.267993337976053625e-01,4.804858914442495799e-01,9.804670129129154643e-02,0.000000000000000000e+00,4.676065378451624843e-01,3.604960438988782240e-02,0.000000000000000000e+00,4.766409638958576389e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.009560927313459255e-02,2.507079449250312342e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
